Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Outdoor Air Enthalpy [J/kg](TimeStep),Environment:Site Outdoor Air Density [kg/m3](TimeStep),Environment:Site Rain Status [](TimeStep),BLOCK5:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE4:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE3:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE7:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE6:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE5:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE2:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK3:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK6:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK2:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),PEOPLE BLOCK5:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE4:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE3:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE7:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE6:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE5:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK3:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK6:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK2:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON) 
 09/08  03:00:00,22.4,52.,6.2,90.,0.0,0.0,45135.2589505153,1.16113539291248,0.0,20.4677213365812,22.2369783482405,23.1368950257547,27.4435013156133,23.4649540506728,27.729097158157,25.9780478270474,22.684750173668,22.4271579542005,26.7892471233937,24.4417130442195,-0.635197459197618,-0.250413745212956,-2.03371184738707,0.77226495454337,-1.83840069911113,1.3398622241467,0.573082182387934,-4.826356401875580E-02,-0.160206712123089,0.911240012886985,0.435994332496056 
 09/08  04:00:00,22.5,48.,7.,90.,0.0,0.0,43602.6867376243,1.16192669457667,0.0,20.4745704068563,22.4270222067078,23.1667094190775,27.3709829222555,23.5056758940432,27.6192215893647,25.9156620313127,22.5795332045241,22.4872263266916,26.7325797514487,24.267920567382,-0.636234595846542,-0.262416629674425,-2.02511696680723,0.745948401059073,-1.82769776326376,1.29512076289246,0.561946153281173,-5.017836363330109E-02,-0.173863312235415,0.900435631140599,0.375071462423811 
 09/08  05:00:00,22.6,45.,7.8,90.,0.0,0.0,42497.5006551313,1.16240940529355,0.0,20.5636321199003,22.6471224496353,23.5455562924059,27.3387082467295,23.8659013696421,27.5280746438451,25.8591777212702,23.178696822729,22.6755839454825,26.7422376615215,24.1140661644247,-0.647682650837728,-0.268012098339966,-2.05075779895452,0.706040323691358,-1.84885536368417,1.22954509839804,0.528490740237589,-9.704864213727016E-02,-0.197393774981172,0.883741226907151,0.328944397170485 
 09/08  06:00:00,22.6,42.,8.6,90.,0.0,0.0,41162.9014919454,1.16337892731756,0.0,20.5314618073727,22.5667386094538,23.111814622239,27.2647871625441,23.4302706908196,27.4395331355762,25.8074642898171,22.6396341725814,22.5759205713772,26.6799104112404,24.0044792371334,-0.651226227037281,-0.242225985998445,-1.98263469247212,0.68703569239117,-1.78752606618277,1.18116434818588,0.509678050588294,-1.849536040015558E-02,-0.182973652595099,0.877878120582787,0.290281541981248 
 09/08  07:00:00,22.7,39.,9.4,90.,0.0,0.0,40037.6347841704,1.16387818459677,0.0,20.6427003390169,22.7890083604422,23.7937058616285,27.2120985628318,24.131845604652,27.3250983575107,25.7308867367411,23.4552768489864,22.6863228423261,26.7259208349943,23.9137752871695,-0.663857553921482,-0.266635038379802,-2.08450814623222,0.663470899313073,-1.88822250922827,1.13985259751291,0.494412590057163,-0.120859596743559,-0.225982670808662,0.8586237026932,0.253676497717395 
 09/08  08:00:00,23.8,38.,8.8,90.,63.,96.,41895.3926028964,1.15787168049773,0.0,20.7372630346393,22.8751306950233,24.478689163844,26.4384000235044,24.7640061884132,26.6794071934574,25.3536274449302,24.5123052515733,23.9771894706423,26.4922700800673,25.6305874743557,-0.671042753794471,-0.227506958154322,-1.94512121351557,0.641125532245883,-1.74764663210871,1.12352005412357,0.473592576615814,3.581169548380068E-03,-0.110993549632381,0.870526682048055,0.359192638005431 
 09/08  09:00:00,25.,36.,8.2,360.,90.,325.,43462.4498900618,1.15180759980142,0.0,20.672061049342,23.1681303142086,24.5773372251306,25.5796455875659,24.9985845622193,26.3010332324984,25.0974202095652,25.0588484700943,24.8930218433384,26.150111422526,27.401924395573,-0.684210965908644,-0.196469756221494,-1.79360671753782,0.480445043906787,-1.61002092148773,1.06140115496139,0.400235624382377,0.153719787125746,0.235689085199221,0.837950840213412,0.940743601839675 
 09/08  10:00:00,26.2,35.,7.6,360.,152.,331.,45501.4612583523,1.14660630564178,0.0,20.7537679436693,23.2883981594655,24.4806980374397,26.3822350443737,25.0286861937942,26.9958501560226,25.6568764384352,25.2778712806821,26.0212851621778,26.8470430314295,29.0867732935986,-0.693155791815564,-0.121666366825887,-1.74808704567017,0.347204749577235,-1.54606427387713,1.09407233221012,0.364079454797236,0.255159726003894,0.55556136765409,0.760291772028814,1.45453526005657 
 09/08  11:00:00,27.3,34.,7.,360.,153.,666.,47349.0640567232,1.14074630718102,0.0,20.8155787071199,23.8711307346151,24.6598702312369,27.4526711472022,25.1481025131976,28.29563087956,26.4634756280563,26.4192832220896,27.5556134598153,28.0504910396631,32.4921093927354,-0.67999441038499,-6.076663688364574E-02,-1.73775729719417,0.523620022731327,-1.50742517813886,1.42053244184804,0.472807090914595,0.324262458231429,1.02367526293319,0.937442187390585,2.18821290466878 
 09/08  12:00:00,28.5,33.,6.4,360.,157.,741.,49420.3236422419,1.13446936110771,0.0,20.8551852520388,24.2187199028213,24.8513406072301,28.5184129020658,25.3550747948957,29.5032477947683,27.0973802958328,27.058176699535,29.327740486238,28.2635476045742,38.9922168438613,-0.66721730560714,6.188983807106344E-02,-1.66464669069858,0.755567328663783,-1.44582299071258,1.79602606629087,0.622690682252331,0.528476138167877,1.57703882805237,1.20331056600947,3.13623658202775 
 09/08  13:00:00,29.7,31.,5.8,360.,136.,804.,50788.7789366065,1.12987282615142,0.0,20.7945522800772,24.334524510701,24.9717909989271,29.4611562283786,25.471622174328,30.5557172541735,27.07301130409,26.5457318960205,31.3917826310973,29.0858073334126,43.6269260346537,-0.654999027939737,0.154793519654453,-1.5838532597309,0.982594600750564,-1.35942897667672,2.14013293952136,0.752886183230633,0.669660898926367,2.13899088977301,1.31827463914011,4.6019994022929 
 09/08  14:00:00,30.8,31.,5.2,360.,96.,877.,53316.4972627848,1.12367259782707,0.0,20.7860062886427,24.554283922302,25.1564688789028,30.2710539757539,25.6757003639376,31.4551825690967,26.9023045798422,26.1233944256782,33.3874121809727,29.7866463834317,47.1373909927151,-0.657350779918537,0.21401332289735,-1.52080876283223,1.18684675033137,-1.2951013948372,2.4358054231459,0.780528907376539,0.628490145301596,2.68567416788537,1.51324458219979,5.71908236113772 
 09/08  15:00:00,32.,29.,4.6,360.,88.,888.,54575.3701949498,1.11923050471341,0.0,20.7929991313011,24.9311006821125,25.3978869969749,30.8211078630308,25.9275040014355,32.0743934639928,27.2813237226588,26.4075429257656,34.9357880267672,30.5233017944766,49.5518966658852,-0.651353997206136,0.284210624770261,-1.44215720422356,1.3800941462977,-1.20928419799032,2.67791812691621,0.791176412057523,0.604530740172202,3.15345455057172,1.69717838799038,6.55010500783624 
 09/08  16:00:00,31.7,30.,5.1,360.,77.,799.,54656.9333346307,1.12006284055236,0.0,20.9008505041014,25.2408046026589,25.6340585078298,31.0129017039764,26.1808686531792,32.2101011605285,27.4782285034892,26.6962688889669,34.4528400301494,30.973398645962,49.6210265213847,-0.644055412097876,0.375652369250995,-1.35595777071078,1.51817545989934,-1.11818840197072,2.7824376980608,0.868209204251626,0.673049284804413,3.36663217016866,1.85999977029965,6.88662717876411 
 09/08  17:00:00,31.3,31.,5.6,360.,104.,580.,54482.7631497379,1.12137163293165,0.0,21.0212977796231,25.6163628112646,25.9100281963452,31.198926020374,26.4455968519771,32.3157266418047,27.6922906604456,27.1793204116456,33.538743475533,32.9023553944859,43.7354292142867,-0.621949973510362,0.45454569937348,-1.27142692560461,1.59348561170786,-1.02632713987172,2.74844466193244,0.921907805970893,0.733576372281822,3.13498844404829,1.95608025293113,6.68713235435131 
 09/08  18:00:00,31.,32.,6.1,360.,53.,360.,54521.6892515415,1.12223760442744,0.0,21.1570397972396,25.9246016619413,26.247507263339,30.9286322008553,26.825133468464,31.9384138131159,28.1648894852394,27.665430704016,32.4905564737005,33.0897377175278,37.5768374501353,-0.596963931355412,0.538949005470363,-1.17898487399346,1.6509645328999,-0.934763250576078,2.6648066117382,0.972607865276996,0.821809369213233,2.76807205561329,2.24875556654728,5.22801989493315 
 09/08  19:00:00,30.7,33.,6.7,360.,0.0,0.0,54541.2915722451,1.12311872445649,0.0,21.4815683493667,26.6075080876037,26.7167801517976,31.1978794291781,27.2942786397326,32.0104228561584,29.9453239406173,30.0921158596289,31.2055869002866,32.2042300141141,34.6667923913824,-0.569433179182205,0.608804351034854,-1.06921468686051,1.61658113739957,-0.815896361658039,2.52815043947643,1.05748882165879,0.912201119693819,2.40076896869796,2.23900129785007,3.7166694380248 
 09/08  20:00:00,30.3,34.,7.2,360.,0.0,0.0,54300.7836959226,1.12448194309188,0.0,21.4803985561618,26.6360989398786,26.8404144089532,31.0279916396643,27.4286331090324,31.81451688623,29.6916689007841,29.6137656221661,30.4707644973624,31.5217335706764,35.3696088467869,-0.51050390183845,0.735391514021313,-0.919258149934895,1.68707600218055,-0.665311267864143,2.50150783088872,1.34851278742621,1.29295347148634,2.01317191500834,2.10963558807738,2.95537837197323 
 09/08  21:00:00,30.,35.,7.7,360.,0.0,0.0,54281.1535066055,1.12539461611084,0.0,21.5922414692507,26.6159695786999,27.1772322895092,31.1418108103372,27.7911816792341,31.8022371107998,29.8175135167959,29.3596469990989,30.023712546487,31.674028696977,33.7290397671937,-0.499994403163049,0.7616379965618,-0.848901972420535,1.67049041170448,-0.591826391017524,2.43879833494228,1.34160297776188,1.2420084496665,1.81489877226559,2.00326273512482,2.8938665361986 
 09/08  22:00:00,29.7,36.,8.,360.,0.0,0.0,54243.7013792103,1.12632151584784,0.0,21.5897289437925,26.7033196701339,27.5071158470913,31.0920726006101,28.1442418129025,31.7220721492225,29.8396274172609,29.391674014038,29.709726930738,31.5021494759653,32.8168625120575,-0.471562056643866,0.777499494580208,-0.726041154450346,1.70163614090705,-0.458881156277661,2.4058191440006,1.38244456502953,1.23459189610988,1.69836136287948,2.01558268836132,2.5578995933749 
 09/08  23:00:00,29.5,37.,8.3,360.,0.0,0.0,54435.8700060181,1.12678888915433,0.0,21.4870758663529,26.4608142077892,27.5350509968435,31.4476991216539,28.2470968884541,31.9586887273603,30.1221128585939,27.9765112942321,29.3591224785814,31.4528341655565,32.0232278288081,-0.46203379839748,0.804726147814748,-0.59631240700974,1.70224886191892,-0.317358891942807,2.36438876839583,1.40393028805105,1.25971461303172,1.6143566220007,1.98476370685687,2.34461763634698 
 09/08  24:00:00,29.2,37.,8.6,360.,0.0,0.0,53672.3593470122,1.12936114856517,0.0,21.5781608033868,26.6362828001567,27.7094919911714,31.4792891257386,28.4464975500978,31.8979522408504,30.1929509417138,28.2494945270607,29.0832132819224,31.4150604200615,31.3905498402198,-0.462749192816633,0.786540338390155,-0.523199470607999,1.77008558017672,-0.216930485812637,2.37164280352985,1.46369225696104,1.08467011307743,1.538974462174,1.97659691143418,2.16390600504133 
 09/09  01:00:00,28.9,38.,8.9,360.,0.0,0.0,53596.9791031094,1.13032072990749,0.0,21.5444491733951,26.6700362305747,27.8275383981417,31.5012963877475,28.5485503734053,31.8552936119422,30.2328877726758,28.3094077530653,28.8766643247394,31.3803076431498,30.8252048308964,-0.445072390286093,0.821577737822736,-0.448302089224822,1.78427667498564,-0.138515889465827,2.33696441403328,1.48990586286086,1.13298318299468,1.4631611198595,1.96871739818996,2.00993226358975 
 09/09  02:00:00,28.6,38.,9.2,360.,0.0,0.0,52860.623098745,1.13174585126451,0.0,21.6881410987577,26.8988351495537,28.2674566027888,31.2503110807424,28.6412678120624,31.6460522588407,30.1287753889603,28.8316356900173,28.8197981040825,31.3373226122896,30.3418057776002,-0.439555577114018,0.839480156016757,-0.37004897838005,1.80003715761348,-6.355181265001561E-02,2.30347946622914,1.50949711678723,1.16036297587064,1.40910654370992,1.96307740807753,1.8771498072975 
 09/09  03:00:00,28.4,39.,9.5,360.,0.0,0.0,53010.4700317145,1.13224767182969,0.0,21.6796151356823,27.0156208775945,28.3073015111872,31.101387232351,28.4233308803436,31.5121836335228,30.1474868450789,28.6205379528107,28.7127646793545,31.3039636796936,29.9713971712716,-0.409303868729576,0.918170473766302,-0.256402134618649,1.77231898102141,-0.126272617431316,2.25201333905198,1.51029687690755,1.25703371495359,1.39031966400211,1.956225047297,1.7648260316526 
 09/09  04:00:00,28.1,40.,9.8,360.,0.0,0.0,52899.952795218,1.13323727909311,0.0,21.6038851530506,27.6697749828662,28.1043612312933,31.1004309359207,28.168704740132,31.4093046070819,30.1323716243965,28.246037797901,28.3949237405307,31.2570206296146,29.6345469736583,-0.407551439155291,0.927330872979817,-0.281754761002619,1.75299059814466,-0.137789110989319,2.20834278738163,1.52285018121155,1.21244468338466,1.34876816814464,1.9494907789215,1.66854891502122 
 09/09  05:00:00,27.8,41.,10.1,360.,0.0,0.0,52748.8439262345,1.13539734198947,0.0,21.6371663223097,27.5333807417886,27.8473988618143,31.016329062694,27.9015024764352,31.324033805333,30.1314695409002,28.0735344383946,28.2149530164334,31.2137996988106,29.2606548665898,-0.413939529785394,0.99788424226912,-0.306247714266695,1.75865312901265,-0.167309870965487,2.1702435182661,1.53074982265297,1.17318591081832,1.2666939231388,1.94105710451963,1.58103090121448 
 09/09  06:00:00,27.6,41.,10.4,360.,0.0,0.0,52251.6749270755,1.13635860830423,0.0,21.661225562669,27.4561496107722,27.67675909313,30.9361138671454,27.7220371917539,31.1966320637329,30.0908802864511,27.9346494380043,27.9607475641779,31.1633673418058,28.9975105785457,-0.405496473200088,0.981314847210986,-0.336970872548809,1.7500631320122,-0.205157647011025,2.13710978601756,1.53988368236101,1.15317313854731,1.22299283381859,1.93262048718679,1.49175918284371 
 09/09  07:00:00,27.3,42.,10.7,360.,0.0,0.0,52108.2638984589,1.13737794831917,0.0,21.6636010645987,27.338647400756,27.4077841724415,30.8090867346107,27.4440817905687,31.0753056019557,30.0344387156232,27.6611205023665,27.8487132728602,31.1053422611041,28.635033799724,-0.397696084567337,0.974553315169469,-0.364021835105436,1.74073953475012,-0.236597413648221,2.09692372445448,1.54458426779962,1.14148415285007,1.16385708196223,1.9231040700831,1.41879140332825 
 09/09  08:00:00,28.2,41.,10.2,360.,61.,144.,53778.7152841284,1.13231607395462,0.0,22.0766371656883,27.4305785125388,28.3829273881081,30.6436783273233,28.534581135003,30.9767174894899,29.9148369083313,28.3492498854902,28.2916411311193,30.9907103730232,29.9307987734266,-0.394914412885428,0.969741643738237,-0.399131232184106,1.72601074291806,-0.27186265369161,2.10234677877596,1.55213979264135,1.11046736395361,1.22384951678194,1.92601552409958,1.50032111381636 
 09/09  09:00:00,29.,40.,9.7,360.,122.,387.,55165.4583762722,1.12892085133499,0.0,22.033255816114,27.4655155312016,28.7916042950347,29.6735830688018,29.0025377949055,30.3583400443858,29.0285105276471,28.7943732224566,28.9467597502854,30.1531165143472,32.9553658864006,-0.334814704324159,1.02008139627523,-0.153692270684914,1.72372869005927,-1.068021408727582E-02,2.18126404685435,1.55878786665226,1.23480935513112,1.47725582315421,1.94266620933873,2.07104653504602 
 09/09  10:00:00,29.8,39.,9.2,360.,185.,494.,56568.5140299855,1.12440175297842,0.0,21.956807188183,27.6789786813207,28.4557627813898,30.1320323445302,28.9764343306399,30.9084720526903,29.6145696104584,29.6327796532304,30.0313589340205,30.5338269792635,36.795373482274,-0.329220286722748,1.06799211704951,-1.414216578124027E-02,1.61424567577201,0.134812688536497,2.2580929659681,1.47481905094609,1.33074425533793,1.79523289585046,1.88494291015256,2.95577623120947 
 09/09  11:00:00,30.7,38.,8.7,360.,288.,510.,58192.7911909545,1.12058465960661,0.0,22.0517418889937,28.1147865956122,28.4646343549041,31.0422783243697,28.8851073751429,31.9835632656371,30.386045423966,30.483221611938,31.0436545046024,31.4395046605178,40.6745382670866,-0.329537142791523,1.13722058834679,-4.688580435396880E-02,1.75837774563648,0.17246276122726,2.53711588434649,1.59208660770076,1.47831435273253,2.18985994336677,2.03708109671303,3.98593990160061 
 09/09  12:00:00,31.5,37.,8.1,360.,267.,533.,59571.7219879865,1.11613224743481,0.0,22.107587840346,28.4563026836394,28.686011391162,31.8388506358731,29.1081573238929,32.8717039762227,31.0004380633818,31.0990647411669,32.0233202279151,32.209549549425,44.040827559179,-0.300355382564498,1.24348480295322,-9.923607815945482E-03,1.96233914606387,0.191986313297626,2.84476606190986,1.73836536767739,1.63590788393477,2.55300419310665,2.25694776101067,4.98260847292346 
 09/09  13:00:00,32.3,36.,7.6,360.,342.,386.,60904.7188409408,1.11285684003739,0.0,22.1716598887636,28.8164600873427,28.9085464397413,32.5289447972474,29.3358550251358,33.5716191212107,31.576824715196,31.6398499337223,32.8902540198009,32.882004133956,45.7223186981137,-0.276846729916784,1.33741107569842,6.764696704334328E-02,2.15598262178588,0.269312331268688,3.06314322830146,1.86962855393903,1.76571329716096,2.85329187745685,2.45092412041901,5.68748483600623 
 09/09  14:00:00,33.2,35.,7.1,360.,269.,132.,62515.4904366792,1.10800031207299,0.0,21.9111533936479,28.7553090888544,29.065418483575,33.0297628722163,29.5491075672688,33.8513509726243,30.5887041110004,29.7726567982221,34.0828698273991,33.194976997141,43.4151414690506,-0.253471643563132,1.43417342211335,0.150836425284125,2.290062281743,0.354450694592651,3.13398569286055,1.98579430549466,1.88040619201969,2.96519005350206,2.57681586080804,5.72398084934456 
 09/09  15:00:00,34.,34.,6.6,320.,345.,30.,63807.0785105354,1.10479414908403,0.0,22.1425543679387,29.1376265748244,29.205012336721,33.288829918718,29.7575846053636,34.0203599671552,31.0246642553078,30.2561369572429,34.8005582272669,33.5614065036278,42.6614757752904,-0.283274386050586,1.46727929793393,0.222571483243715,2.40128486628138,0.439979758254856,3.17284704627246,1.88355512077853,1.64056498884062,3.13394240655652,2.65973953761709,5.23452368209131 
 09/09  16:00:00,33.,37.,6.,320.,165.,78.,63657.5606694985,1.10780445108661,0.0,21.9009660589095,29.7524155994236,29.6101191423622,33.1999776694262,30.1248049504867,33.9653729222664,32.3165016493468,32.1886012266845,32.8887634166181,33.4635183840241,40.6866671390757,-0.242066269129819,1.55196710123859,0.28067158993751,2.44966468247239,0.512238280046672,3.15776747774481,1.95513516510481,1.72367843430568,3.15934886230286,2.71243978040011,4.91100994727958 
 09/09  17:00:00,32.,40.,5.4,320.,167.,49.,63277.644818367,1.11211184022892,0.0,22.1924383402766,29.8637519373826,29.7339842519909,32.530555166495,30.3087155031293,33.416631792618,32.3416042266697,32.3267808952653,32.716880594761,32.7532416139524,39.2104733393636,-0.270122440019584,1.6754048982554,0.401652708678411,2.46133104359716,0.626206260897885,3.12660960481209,2.16035864081612,2.02024046618431,2.80208109658573,2.72245487525752,4.45221308365934 
 09/09  18:00:00,31.,43.,4.8,320.,67.,14.,62747.4669856495,1.11542644195435,0.0,22.1085862826387,29.8768548555572,29.9003613470668,32.0306776003425,30.4276316679478,32.8648913663408,31.849260145136,31.8430179595612,32.1975024717621,32.2559802951171,37.3287687693072,-0.217960298518047,1.71447857605826,0.464494166561008,2.36700073478681,0.70475455512981,2.98634540049377,2.18053526312008,2.07239463853674,2.63183720709285,2.6032476174607,3.97977517766921 
 09/09  19:00:00,30.,47.,4.2,320.,0.0,0.0,62725.8806897424,1.11953829542871,0.0,22.0240186103973,29.5505303498115,29.9145283650176,31.7608855643875,30.0368100843764,32.5020332800028,31.6471107388241,30.3360830395452,30.5652203205081,32.0538700351075,35.2449788842419,-0.219333127922982,1.7290181929829,0.536537340476662,2.29031526693892,0.766666324486894,2.84689417885538,2.12143850764041,2.02625227335485,2.40786203893061,2.49922101428701,3.47513672501154 
 09/09  20:00:00,29.,51.,3.6,320.,0.0,0.0,62506.720544977,1.12268319248217,0.0,22.0027353804324,29.5857997045176,29.143825411478,31.366252458064,29.1956918027697,32.1434347572654,31.3480235059992,29.4930322165402,29.8634270526144,32.0476410233718,33.6765445833953,-0.216370989776132,1.68781585612023,0.62965012000914,2.25185569976156,0.752148823974663,2.75446312472133,2.10654267535236,1.83806743571657,2.05723946755201,2.44891678696747,3.00993000471178 
 09/09  21:00:00,28.,55.,3.,360.,0.0,0.0,62077.1323963474,1.12599479251101,0.0,21.9381641318079,29.109557735002,28.3455171989295,32.2510193756251,28.3707641729571,32.6595265657579,31.4154095539282,28.9854283501981,29.2856885572534,33.1298607599748,32.3798830462108,-0.212568562964484,1.70470259942194,0.487861214068023,2.19469294461023,0.601554748968715,2.66115711100602,2.07167585140582,1.7281290206001,1.8577947411387,2.42797506085497,2.64149040214907 
 09/09  22:00:00,26.7,58.,3.2,360.,0.0,0.0,59916.9186182973,1.13258867419546,0.0,21.9728523962024,28.5426114123864,27.1865461277625,32.0105532530897,27.2344304949429,32.538621968054,31.3966956434235,28.1520026337564,28.5767555763735,33.0307690669045,31.2540454083379,-0.216267116887287,1.63124194897612,0.347272934934438,2.34021548200438,0.452218216111337,2.69839144982353,2.08756142707455,1.66393758922001,1.6910909075943,2.56294059206316,2.33532566439762 
 09/09  23:00:00,25.4,61.,3.5,360.,0.0,0.0,57665.8362314236,1.13930684237731,0.0,22.079674137533,27.4878892904229,26.448243340761,32.5739260995832,26.5212009345547,32.7760046308158,31.7025087226173,27.0021589525433,27.467971010417,32.8751479270034,30.1784108611389,-0.205296036272489,1.53110471071809,8.878011437529640E-02,2.30165674784057,0.192881326053262,2.6399596365925,2.0838576725362,1.53476603221012,1.49687827153292,2.52606896858127,2.06295040914728 
